ID;PDS;KRIT_NR;AUSPRAEGUNG;LL_UG_NR;AUSPR2;RTS_TYP1;ANZ_S;ANZ_UG;filter_$
156366637;1784931;1204;E25080;;ETM_NR;0;29;23;0
156366638;1784931;1204;E25080;;ETM_NR;3;29;2;0
156366639;1784931;1204;E25080;;ETM_NR;4;29;4;0
156366640;1784931;1204;E25090;;ETM_NR;;29;29;0
156366641;1784931;1204;E25090;;ETM_NR;0;29;1;0
156366642;1784931;1204;E25090;;ETM_NR;4;29;28;0
156366643;1784931;1204;E25100;;ETM_NR;;29;29;0
156366644;1784931;1204;E25100;;ETM_NR;4;29;29;0
173322570;1956911;1204;E25010;;ETM_NR;4;182;182;0
173322571;1956911;1204;E25020;;ETM_NR;;182;182;0
173322572;1956911;1204;E25020;;ETM_NR;0;182;9;0
173322573;1956911;1204;E25030;;ETM_NR;;182;182;0
173322574;1956911;1204;E25030;;ETM_NR;1;182;4;0
173322575;1956911;1204;E25040;;ETM_NR;4;182;181;0
173322576;1956911;1204;E25050;;ETM_NR;1;182;4;0
173322577;1956911;1204;E25060;;ETM_NR;3;182;14;0
173322578;1956911;1204;E25060;;ETM_NR;4;182;134;0
173322579;1956911;1204;E25070;;ETM_NR;;182;182;0
173322580;1956911;1204;E25070;;ETM_NR;1;182;29;0
173322581;1956911;1204;E25080;;ETM_NR;;182;182;0
173322582;1956911;1204;E25080;;ETM_NR;0;182;168;0
173322583;1956911;1204;E25090;;ETM_NR;;182;182;0
173322584;1956911;1204;E25090;;ETM_NR;0;182;15;0
173322585;1956911;1204;E25090;;ETM_NR;1;182;1;0
173322586;1956911;1204;E25090;;ETM_NR;3;182;2;0
173322587;1956911;1204;E25100;;ETM_NR;;182;182;0
173322588;1956911;1204;E25010;;ETM_NR;;182;182;0
173322589;1956911;1204;E25020;;ETM_NR;1;182;56;0
173322590;1956911;1204;E25020;;ETM_NR;3;182;50;0
173322591;1956911;1204;E25020;;ETM_NR;4;182;67;0
173322592;1956911;1204;E25030;;ETM_NR;0;182;2;0
173322593;1956911;1204;E25030;;ETM_NR;3;182;34;0
173322594;1956911;1204;E25030;;ETM_NR;4;182;142;0
173322595;1956911;1204;E25040;;ETM_NR;;182;182;0
173322596;1956911;1204;E25040;;ETM_NR;1;182;1;0
173322597;1956911;1204;E25050;;ETM_NR;;182;182;0
173322598;1956911;1204;E25050;;ETM_NR;3;182;1;0
173322599;1956911;1204;E25050;;ETM_NR;4;182;177;0
173322730;1956911;1204;E25060;;ETM_NR;;182;182;0
173322731;1956911;1204;E25060;;ETM_NR;0;182;8;0
173322732;1956911;1204;E25060;;ETM_NR;1;182;26;0
173322733;1956911;1204;E25070;;ETM_NR;0;182;6;0
173322734;1956911;1204;E25070;;ETM_NR;3;182;73;0
173322735;1956911;1204;E25070;;ETM_NR;4;182;74;0
173322736;1956911;1204;E25080;;ETM_NR;3;182;1;0
173322737;1956911;1204;E25080;;ETM_NR;4;182;13;0
173322738;1956911;1204;E25090;;ETM_NR;4;182;164;0
173322739;1956911;1204;E25100;;ETM_NR;0;182;30;0
173322740;1956911;1204;E25100;;ETM_NR;4;182;152;0
173323786;1956912;1204;E25010;;ETM_NR;;115;115;0
173323787;1956912;1204;E25010;;ETM_NR;1;115;1;0
173323788;1956912;1204;E25010;;ETM_NR;3;115;3;0
173323789;1956912;1204;E25010;;ETM_NR;4;115;111;0
173323790;1956912;1204;E25020;;ETM_NR;4;115;6;0
173323791;1956912;1204;E25040;;ETM_NR;3;115;2;0
173323792;1956912;1204;E25050;;ETM_NR;;115;115;0
173323793;1956912;1204;E25050;;ETM_NR;0;115;29;0
173323794;1956912;1204;E25050;;ETM_NR;1;115;27;0
173323795;1956912;1204;E25050;;ETM_NR;3;115;10;0
173323796;1956912;1204;E25060;;ETM_NR;0;115;38;0
173323797;1956912;1204;E25070;;ETM_NR;1;115;46;0
173323798;1956912;1204;E25070;;ETM_NR;4;115;11;0
173323799;1956912;1204;E25080;;ETM_NR;;115;115;0
173323800;1956912;1204;E25080;;ETM_NR;4;115;9;0
173323801;1956912;1204;E25090;;ETM_NR;;115;115;0
173323802;1956912;1204;E25090;;ETM_NR;4;115;115;0
173323803;1956912;1204;E25020;;ETM_NR;;115;115;0
173323804;1956912;1204;E25020;;ETM_NR;0;115;13;0
173323805;1956912;1204;E25020;;ETM_NR;1;115;55;0
173323806;1956912;1204;E25020;;ETM_NR;3;115;41;0
173323807;1956912;1204;E25030;;ETM_NR;;115;115;0
173323808;1956912;1204;E25030;;ETM_NR;0;115;1;0
173323809;1956912;1204;E25030;;ETM_NR;1;115;5;0
173323810;1956912;1204;E25030;;ETM_NR;3;115;5;0
173323811;1956912;1204;E25030;;ETM_NR;4;115;104;0
173323812;1956912;1204;E25040;;ETM_NR;;115;115;0
173323813;1956912;1204;E25040;;ETM_NR;4;115;113;0
173323814;1956912;1204;E25050;;ETM_NR;4;115;49;0
173323815;1956912;1204;E25060;;ETM_NR;;115;115;0
173323816;1956912;1204;E25060;;ETM_NR;1;115;46;0
173323817;1956912;1204;E25060;;ETM_NR;3;115;2;0
173323818;1956912;1204;E25060;;ETM_NR;4;115;29;0
173323819;1956912;1204;E25070;;ETM_NR;;115;115;0
173323820;1956912;1204;E25070;;ETM_NR;0;115;9;0
173323821;1956912;1204;E25070;;ETM_NR;3;115;49;0
173323822;1956912;1204;E25080;;ETM_NR;0;115;101;0
173323823;1956912;1204;E25080;;ETM_NR;1;115;4;0
173323824;1956912;1204;E25080;;ETM_NR;3;115;1;0
173323825;1956912;1204;E25100;;ETM_NR;;115;115;0
173323826;1956912;1204;E25100;;ETM_NR;4;115;115;0
173323688;1956913;1204;E25010;;ETM_NR;3;59;7;0
173323689;1956913;1204;E25010;;ETM_NR;4;59;51;0
173323690;1956913;1204;E25020;;ETM_NR;1;59;4;0
173323691;1956913;1204;E25020;;ETM_NR;3;59;1;0
173323692;1956913;1204;E25030;;ETM_NR;;59;59;0
173323693;1956913;1204;E25030;;ETM_NR;3;59;14;0
173323694;1956913;1204;E25050;;ETM_NR;1;59;15;0
173323695;1956913;1204;E25060;;ETM_NR;0;59;32;0
173323696;1956913;1204;E25070;;ETM_NR;;59;59;0
173323697;1956913;1204;E25070;;ETM_NR;0;59;12;0
173323698;1956913;1204;E25070;;ETM_NR;3;59;5;0
173323699;1956913;1204;E25080;;ETM_NR;4;59;5;0
173323700;1956913;1204;E25090;;ETM_NR;1;59;5;0
173323701;1956913;1204;E25090;;ETM_NR;4;59;27;0
173323702;1956913;1204;E25100;;ETM_NR;0;59;59;0
173323703;1956913;1204;E25010;;ETM_NR;;59;59;0
173323704;1956913;1204;E25010;;ETM_NR;1;59;1;0
173323705;1956913;1204;E25020;;ETM_NR;;59;59;0
173323706;1956913;1204;E25020;;ETM_NR;0;59;47;0
173323707;1956913;1204;E25020;;ETM_NR;4;59;7;0
173323708;1956913;1204;E25030;;ETM_NR;1;59;3;0
173323709;1956913;1204;E25030;;ETM_NR;4;59;42;0
173323710;1956913;1204;E25040;;ETM_NR;;59;59;0
173323711;1956913;1204;E25040;;ETM_NR;3;59;2;0
173323712;1956913;1204;E25040;;ETM_NR;4;59;57;0
173323713;1956913;1204;E25050;;ETM_NR;;59;59;0
173323714;1956913;1204;E25050;;ETM_NR;4;59;44;0
173323715;1956913;1204;E25060;;ETM_NR;;59;59;0
173323716;1956913;1204;E25060;;ETM_NR;1;59;4;0
173323717;1956913;1204;E25060;;ETM_NR;4;59;23;0
173323718;1956913;1204;E25070;;ETM_NR;1;59;1;0
173323719;1956913;1204;E25070;;ETM_NR;4;59;41;0
173323720;1956913;1204;E25080;;ETM_NR;;59;59;0
173323721;1956913;1204;E25080;;ETM_NR;0;59;52;0
173323722;1956913;1204;E25080;;ETM_NR;3;59;2;0
173323723;1956913;1204;E25090;;ETM_NR;;59;59;0
173323724;1956913;1204;E25090;;ETM_NR;0;59;12;0
173323725;1956913;1204;E25090;;ETM_NR;3;59;15;0
173323726;1956913;1204;E25100;;ETM_NR;;59;59;0
173323411;1956914;1204;E25010;;ETM_NR;;1202;1202;0
173323412;1956914;1204;E25010;;ETM_NR;1;1202;33;0
173323413;1956914;1204;E25010;;ETM_NR;3;1202;125;0
173323414;1956914;1204;E25010;;ETM_NR;4;1202;1044;0
173323415;1956914;1204;E25020;;ETM_NR;0;1202;999;0
173323416;1956914;1204;E25020;;ETM_NR;1;1202;32;0
173323417;1956914;1204;E25020;;ETM_NR;3;1202;25;0
173323418;1956914;1204;E25030;;ETM_NR;;1202;1202;0
173323419;1956914;1204;E25030;;ETM_NR;1;1202;17;0
173323420;1956914;1204;E25040;;ETM_NR;1;1202;1;0
173323421;1956914;1204;E25050;;ETM_NR;3;1202;1;0
173323422;1956914;1204;E25050;;ETM_NR;4;1202;1201;0
173323423;1956914;1204;E25060;;ETM_NR;;1202;1202;0
173323424;1956914;1204;E25060;;ETM_NR;0;1202;407;0
173323425;1956914;1204;E25060;;ETM_NR;1;1202;99;0
173323426;1956914;1204;E25060;;ETM_NR;3;1202;26;0
173323427;1956914;1204;E25070;;ETM_NR;;1202;1202;0
173323428;1956914;1204;E25070;;ETM_NR;0;1202;503;0
173323429;1956914;1204;E25080;;ETM_NR;3;1202;3;0
173323430;1956914;1204;E25090;;ETM_NR;;1202;1202;0
173323431;1956914;1204;E25090;;ETM_NR;0;1202;1;0
173323432;1956914;1204;E25090;;ETM_NR;1;1202;158;0
173323433;1956914;1204;E25090;;ETM_NR;3;1202;70;0
173323434;1956914;1204;E25090;;ETM_NR;4;1202;973;0
173323435;1956914;1204;E25100;;ETM_NR;;1202;1202;0
173323436;1956914;1204;E25020;;ETM_NR;;1202;1202;0
173323437;1956914;1204;E25020;;ETM_NR;4;1202;146;0
173323438;1956914;1204;E25030;;ETM_NR;3;1202;148;0
173323439;1956914;1204;E25030;;ETM_NR;4;1202;1037;0
173323440;1956914;1204;E25040;;ETM_NR;;1202;1202;0
173323441;1956914;1204;E25040;;ETM_NR;3;1202;16;0
173323442;1956914;1204;E25040;;ETM_NR;4;1202;1185;0
173323443;1956914;1204;E25050;;ETM_NR;;1202;1202;0
173323444;1956914;1204;E25060;;ETM_NR;4;1202;670;0
173323445;1956914;1204;E25070;;ETM_NR;1;1202;46;0
173323446;1956914;1204;E25070;;ETM_NR;3;1202;130;0
173323447;1956914;1204;E25070;;ETM_NR;4;1202;523;0
173323448;1956914;1204;E25080;;ETM_NR;;1202;1202;0
173323449;1956914;1204;E25080;;ETM_NR;0;1202;1124;0
173323450;1956914;1204;E25080;;ETM_NR;1;1202;2;0
173323451;1956914;1204;E25080;;ETM_NR;4;1202;73;0
173323452;1956914;1204;E25100;;ETM_NR;0;1202;1;0
173323453;1956914;1204;E25100;;ETM_NR;4;1202;1201;0
173323454;1956915;1204;E25010;;ETM_NR;3;91;1;0
173323455;1956915;1204;E25010;;ETM_NR;4;91;90;0
173323456;1956915;1204;E25020;;ETM_NR;;91;91;0
173323457;1956915;1204;E25020;;ETM_NR;3;91;5;0
173323458;1956915;1204;E25020;;ETM_NR;4;91;11;0
173323459;1956915;1204;E25030;;ETM_NR;;91;91;0
173323460;1956915;1204;E25030;;ETM_NR;4;91;35;0
173323461;1956915;1204;E25040;;ETM_NR;4;91;88;0
173323462;1956915;1204;E25050;;ETM_NR;;91;91;0
173323463;1956915;1204;E25050;;ETM_NR;1;91;9;0
173323464;1956915;1204;E25050;;ETM_NR;3;91;13;0
173323465;1956915;1204;E25050;;ETM_NR;4;91;69;0
173323466;1956915;1204;E25060;;ETM_NR;;91;91;0
173323467;1956915;1204;E25060;;ETM_NR;1;91;19;0
173323468;1956915;1204;E25060;;ETM_NR;3;91;32;0
173323469;1956915;1204;E25070;;ETM_NR;;91;91;0
173323470;1956915;1204;E25070;;ETM_NR;3;91;30;0
173323471;1956915;1204;E25090;;ETM_NR;;91;91;0
173323472;1956915;1204;E25090;;ETM_NR;1;91;3;0
173323473;1956915;1204;E25090;;ETM_NR;4;91;88;0
173323474;1956915;1204;E25010;;ETM_NR;;91;91;0
173323475;1956915;1204;E25020;;ETM_NR;0;91;61;0
173323476;1956915;1204;E25020;;ETM_NR;1;91;14;0
173323477;1956915;1204;E25030;;ETM_NR;0;91;9;0
173323478;1956915;1204;E25030;;ETM_NR;1;91;16;0
173323479;1956915;1204;E25030;;ETM_NR;3;91;31;0
173323480;1956915;1204;E25040;;ETM_NR;;91;91;0
173323481;1956915;1204;E25040;;ETM_NR;3;91;3;0
173323482;1956915;1204;E25060;;ETM_NR;4;91;40;0
173323483;1956915;1204;E25070;;ETM_NR;0;91;15;0
173323484;1956915;1204;E25070;;ETM_NR;1;91;11;0
173323485;1956915;1204;E25070;;ETM_NR;4;91;35;0
173323486;1956915;1204;E25080;;ETM_NR;;91;91;0
173323487;1956915;1204;E25080;;ETM_NR;0;91;86;0
173323488;1956915;1204;E25080;;ETM_NR;4;91;5;0
173323489;1956915;1204;E25100;;ETM_NR;;91;91;0
173323490;1956915;1204;E25100;;ETM_NR;4;91;91;0
173322512;1956916;1204;E25010;;ETM_NR;;213;213;0
173322513;1956916;1204;E25010;;ETM_NR;1;213;18;0
173322514;1956916;1204;E25010;;ETM_NR;3;213;47;0
173322515;1956916;1204;E25020;;ETM_NR;0;213;187;0
173322516;1956916;1204;E25030;;ETM_NR;1;213;8;0
173322517;1956916;1204;E25030;;ETM_NR;4;213;175;0
173322518;1956916;1204;E25040;;ETM_NR;;213;213;0
173322519;1956916;1204;E25050;;ETM_NR;;213;213;0
173322520;1956916;1204;E25050;;ETM_NR;4;213;141;0
173322521;1956916;1204;E25060;;ETM_NR;;213;213;0
173322522;1956916;1204;E25010;;ETM_NR;4;213;148;0
173322523;1956916;1204;E25020;;ETM_NR;;213;213;0
173322524;1956916;1204;E25020;;ETM_NR;1;213;7;0
173322525;1956916;1204;E25020;;ETM_NR;3;213;2;0
173322526;1956916;1204;E25020;;ETM_NR;4;213;17;0
173322527;1956916;1204;E25030;;ETM_NR;;213;213;0
173322528;1956916;1204;E25030;;ETM_NR;0;213;6;0
173322529;1956916;1204;E25030;;ETM_NR;3;213;24;0
173322530;1956916;1204;E25060;;ETM_NR;3;213;25;0
173322531;1956916;1204;E25060;;ETM_NR;4;213;54;0
173322532;1956916;1204;E25070;;ETM_NR;0;213;94;0
173322533;1956916;1204;E25070;;ETM_NR;3;213;41;0
173322534;1956916;1204;E25080;;ETM_NR;;213;213;0
173322535;1956916;1204;E25080;;ETM_NR;0;213;198;0
173322536;1956916;1204;E25080;;ETM_NR;4;213;10;0
173322537;1956916;1204;E25090;;ETM_NR;;213;213;0
173322538;1956916;1204;E25090;;ETM_NR;0;213;68;0
173322539;1956916;1204;E25090;;ETM_NR;1;213;1;0
173322540;1956916;1204;E25090;;ETM_NR;3;213;8;0
173322541;1956916;1204;E25090;;ETM_NR;4;213;136;0
173322542;1956916;1204;E25100;;ETM_NR;;213;213;0
173322543;1956916;1204;E25100;;ETM_NR;0;213;1;0
173322544;1956916;1204;E25100;;ETM_NR;4;213;212;0
173322545;1956916;1204;E25040;;ETM_NR;3;213;2;0
173322546;1956916;1204;E25040;;ETM_NR;4;213;211;0
173322547;1956916;1204;E25050;;ETM_NR;1;213;17;0
173322548;1956916;1204;E25050;;ETM_NR;3;213;55;0
173322549;1956916;1204;E25060;;ETM_NR;0;213;48;0
173322550;1956916;1204;E25060;;ETM_NR;1;213;86;0
173322551;1956916;1204;E25070;;ETM_NR;;213;213;0
173322552;1956916;1204;E25070;;ETM_NR;1;213;33;0
173322553;1956916;1204;E25070;;ETM_NR;4;213;45;0
173322554;1956916;1204;E25080;;ETM_NR;3;213;5;0
173322121;1956917;1204;E25010;;ETM_NR;;117;117;0
173322122;1956917;1204;E25010;;ETM_NR;1;117;8;0
173322123;1956917;1204;E25010;;ETM_NR;3;117;14;0
173322124;1956917;1204;E25010;;ETM_NR;4;117;95;0
173322125;1956917;1204;E25020;;ETM_NR;;117;117;0
173322126;1956917;1204;E25020;;ETM_NR;0;117;98;0
173322127;1956917;1204;E25020;;ETM_NR;3;117;1;0
173322128;1956917;1204;E25020;;ETM_NR;4;117;16;0
173322129;1956917;1204;E25030;;ETM_NR;;117;117;0
173322130;1956917;1204;E25030;;ETM_NR;0;117;12;0
173322131;1956917;1204;E25030;;ETM_NR;3;117;25;0
173322132;1956917;1204;E25050;;ETM_NR;4;117;117;0
173322133;1956917;1204;E25060;;ETM_NR;;117;117;0
173322134;1956917;1204;E25060;;ETM_NR;0;117;66;0
173322135;1956917;1204;E25060;;ETM_NR;4;117;35;0
173322136;1956917;1204;E25070;;ETM_NR;0;117;53;0
173322137;1956917;1204;E25070;;ETM_NR;1;117;33;0
173322138;1956917;1204;E25080;;ETM_NR;;117;117;0
173322139;1956917;1204;E25080;;ETM_NR;1;117;2;0
173322140;1956917;1204;E25080;;ETM_NR;3;117;3;0
173322141;1956917;1204;E25080;;ETM_NR;4;117;8;0
173322142;1956917;1204;E25090;;ETM_NR;;117;117;0
173322143;1956917;1204;E25100;;ETM_NR;;117;117;0
173322144;1956917;1204;E25100;;ETM_NR;0;117;23;0
173322145;1956917;1204;E25100;;ETM_NR;4;117;94;0
173322146;1956917;1204;E25020;;ETM_NR;1;117;2;0
173322147;1956917;1204;E25030;;ETM_NR;1;117;3;0
173322148;1956917;1204;E25030;;ETM_NR;4;117;77;0
173322149;1956917;1204;E25040;;ETM_NR;;117;117;0
173322150;1956917;1204;E25040;;ETM_NR;4;117;117;0
173322151;1956917;1204;E25050;;ETM_NR;;117;117;0
173322152;1956917;1204;E25060;;ETM_NR;1;117;16;0
173322153;1956917;1204;E25070;;ETM_NR;;117;117;0
173322154;1956917;1204;E25070;;ETM_NR;3;117;8;0
173322155;1956917;1204;E25070;;ETM_NR;4;117;23;0
173322156;1956917;1204;E25080;;ETM_NR;0;117;104;0
173322157;1956917;1204;E25090;;ETM_NR;4;117;117;0
173324335;1956918;1204;E25010;;ETM_NR;1;212;2;0
173324336;1956918;1204;E25010;;ETM_NR;3;212;6;0
173324337;1956918;1204;E25010;;ETM_NR;4;212;204;0
173324338;1956918;1204;E25020;;ETM_NR;3;212;28;0
173324339;1956918;1204;E25020;;ETM_NR;4;212;47;0
173324340;1956918;1204;E25030;;ETM_NR;;212;212;0
173324341;1956918;1204;E25030;;ETM_NR;0;212;12;0
173324342;1956918;1204;E25030;;ETM_NR;1;212;35;0
173324343;1956918;1204;E25030;;ETM_NR;3;212;34;0
173324344;1956918;1204;E25030;;ETM_NR;4;212;131;0
173324345;1956918;1204;E25040;;ETM_NR;;212;212;0
173324346;1956918;1204;E25040;;ETM_NR;4;212;212;0
173324347;1956918;1204;E25050;;ETM_NR;4;212;212;0
173324348;1956918;1204;E25060;;ETM_NR;4;212;132;0
173324349;1956918;1204;E25070;;ETM_NR;;212;212;0
173324350;1956918;1204;E25070;;ETM_NR;0;212;21;0
173324351;1956918;1204;E25070;;ETM_NR;1;212;62;0
173324352;1956918;1204;E25070;;ETM_NR;3;212;48;0
173324353;1956918;1204;E25070;;ETM_NR;4;212;81;0
173324354;1956918;1204;E25080;;ETM_NR;;212;212;0
173324355;1956918;1204;E25090;;ETM_NR;;212;212;0
173324356;1956918;1204;E25090;;ETM_NR;0;212;17;0
173324357;1956918;1204;E25090;;ETM_NR;3;212;5;0
173324358;1956918;1204;E25010;;ETM_NR;;212;212;0
173324359;1956918;1204;E25020;;ETM_NR;;212;212;0
173324360;1956918;1204;E25020;;ETM_NR;0;212;21;0
173324361;1956918;1204;E25020;;ETM_NR;1;212;116;0
173324362;1956918;1204;E25050;;ETM_NR;;212;212;0
173324363;1956918;1204;E25060;;ETM_NR;;212;212;0
173324364;1956918;1204;E25060;;ETM_NR;0;212;8;0
173324365;1956918;1204;E25060;;ETM_NR;1;212;72;0
173324366;1956918;1204;E25080;;ETM_NR;0;212;179;0
173324367;1956918;1204;E25080;;ETM_NR;1;212;22;0
173324368;1956918;1204;E25080;;ETM_NR;3;212;10;0
173324369;1956918;1204;E25080;;ETM_NR;4;212;1;0
173324370;1956918;1204;E25090;;ETM_NR;4;212;190;0
173324371;1956918;1204;E25100;;ETM_NR;;212;212;0
173324372;1956918;1204;E25100;;ETM_NR;0;212;25;0
173324373;1956918;1204;E25100;;ETM_NR;4;212;187;0
173324594;1956919;1204;E25010;;ETM_NR;;265;265;0
173324595;1956919;1204;E25010;;ETM_NR;3;265;4;0
173324596;1956919;1204;E25020;;ETM_NR;3;265;18;0
173324597;1956919;1204;E25020;;ETM_NR;4;265;57;0
173324598;1956919;1204;E25030;;ETM_NR;0;265;30;0
173324599;1956919;1204;E25030;;ETM_NR;4;265;127;0
173324600;1956919;1204;E25050;;ETM_NR;;265;265;0
173324601;1956919;1204;E25050;;ETM_NR;1;265;8;0
173324602;1956919;1204;E25060;;ETM_NR;;265;265;0
173324603;1956919;1204;E25060;;ETM_NR;1;265;46;0
173324604;1956919;1204;E25060;;ETM_NR;4;265;155;0
173324605;1956919;1204;E25070;;ETM_NR;1;265;19;0
173324606;1956919;1204;E25080;;ETM_NR;;265;265;0
173324607;1956919;1204;E25080;;ETM_NR;0;265;253;0
173324608;1956919;1204;E25080;;ETM_NR;3;265;7;0
173324609;1956919;1204;E25080;;ETM_NR;4;265;4;0
173324610;1956919;1204;E25100;;ETM_NR;;265;265;0
173324611;1956919;1204;E25100;;ETM_NR;4;265;262;0
173324612;1956919;1204;E25010;;ETM_NR;4;265;261;0
173324613;1956919;1204;E25020;;ETM_NR;;265;265;0
173324614;1956919;1204;E25020;;ETM_NR;0;265;24;0
173324615;1956919;1204;E25020;;ETM_NR;1;265;166;0
173324616;1956919;1204;E25030;;ETM_NR;;265;265;0
173324617;1956919;1204;E25030;;ETM_NR;1;265;70;0
173324618;1956919;1204;E25030;;ETM_NR;3;265;38;0
173324619;1956919;1204;E25040;;ETM_NR;;265;265;0
173324620;1956919;1204;E25040;;ETM_NR;1;265;2;0
173324621;1956919;1204;E25040;;ETM_NR;3;265;25;0
173324622;1956919;1204;E25040;;ETM_NR;4;265;238;0
173324623;1956919;1204;E25050;;ETM_NR;0;265;5;0
173324624;1956919;1204;E25050;;ETM_NR;3;265;11;0
173324625;1956919;1204;E25050;;ETM_NR;4;265;241;0
173324626;1956919;1204;E25060;;ETM_NR;0;265;56;0
173324627;1956919;1204;E25060;;ETM_NR;3;265;8;0
173324628;1956919;1204;E25070;;ETM_NR;;265;265;0
173324629;1956919;1204;E25070;;ETM_NR;0;265;55;0
173324630;1956919;1204;E25070;;ETM_NR;3;265;54;0
173324631;1956919;1204;E25070;;ETM_NR;4;265;137;0
173324632;1956919;1204;E25080;;ETM_NR;1;265;1;0
173324633;1956919;1204;E25090;;ETM_NR;;265;265;0
173324634;1956919;1204;E25090;;ETM_NR;4;265;265;0
173324635;1956919;1204;E25100;;ETM_NR;0;265;3;0
173324243;1956920;1204;E25010;;ETM_NR;;31;31;0
173324244;1956920;1204;E25010;;ETM_NR;3;31;3;0
173324245;1956920;1204;E25010;;ETM_NR;4;31;27;0
173324246;1956920;1204;E25020;;ETM_NR;0;31;19;0
173324247;1956920;1204;E25020;;ETM_NR;4;31;8;0
173324248;1956920;1204;E25030;;ETM_NR;;31;31;0
173324249;1956920;1204;E25040;;ETM_NR;;31;31;0
173324250;1956920;1204;E25050;;ETM_NR;1;31;1;0
173324251;1956920;1204;E25060;;ETM_NR;1;31;10;0
173324252;1956920;1204;E25060;;ETM_NR;4;31;13;0
173324253;1956920;1204;E25070;;ETM_NR;3;31;10;0
173324254;1956920;1204;E25080;;ETM_NR;4;31;1;0
173324255;1956920;1204;E25090;;ETM_NR;3;31;1;0
173324256;1956920;1204;E25100;;ETM_NR;;31;31;0
173324257;1956920;1204;E25100;;ETM_NR;4;31;31;0
173324258;1956920;1204;E25010;;ETM_NR;1;31;1;0
173324259;1956920;1204;E25020;;ETM_NR;;31;31;0
173324260;1956920;1204;E25020;;ETM_NR;1;31;2;0
173324261;1956920;1204;E25020;;ETM_NR;3;31;2;0
173324262;1956920;1204;E25030;;ETM_NR;1;31;8;0
173324263;1956920;1204;E25030;;ETM_NR;3;31;6;0
173324264;1956920;1204;E25030;;ETM_NR;4;31;17;0
173324265;1956920;1204;E25040;;ETM_NR;3;31;1;0
173324266;1956920;1204;E25040;;ETM_NR;4;31;30;0
173324267;1956920;1204;E25050;;ETM_NR;;31;31;0
173324268;1956920;1204;E25050;;ETM_NR;4;31;30;0
173324269;1956920;1204;E25060;;ETM_NR;;31;31;0
173324270;1956920;1204;E25060;;ETM_NR;0;31;8;0
173324271;1956920;1204;E25070;;ETM_NR;;31;31;0
173324272;1956920;1204;E25070;;ETM_NR;0;31;12;0
173324273;1956920;1204;E25070;;ETM_NR;4;31;9;0
173324274;1956920;1204;E25080;;ETM_NR;;31;31;0
173324275;1956920;1204;E25080;;ETM_NR;0;31;29;0
173324276;1956920;1204;E25080;;ETM_NR;1;31;1;0
173324277;1956920;1204;E25090;;ETM_NR;;31;31;0
173324278;1956920;1204;E25090;;ETM_NR;0;31;5;0
173324279;1956920;1204;E25090;;ETM_NR;4;31;25;0
173322915;1956921;1204;E25010;;ETM_NR;;452;452;0
173322916;1956921;1204;E25010;;ETM_NR;1;452;40;0
173322917;1956921;1204;E25010;;ETM_NR;3;452;138;0
173322918;1956921;1204;E25010;;ETM_NR;4;452;274;0
173322919;1956921;1204;E25020;;ETM_NR;;452;452;0
173322920;1956921;1204;E25020;;ETM_NR;0;452;12;0
173322921;1956921;1204;E25020;;ETM_NR;1;452;154;0
173322922;1956921;1204;E25020;;ETM_NR;3;452;81;0
173322923;1956921;1204;E25030;;ETM_NR;;452;452;0
173322924;1956921;1204;E25030;;ETM_NR;0;452;2;0
173322925;1956921;1204;E25030;;ETM_NR;3;452;26;0
173322926;1956921;1204;E25040;;ETM_NR;;452;452;0
173322927;1956921;1204;E25040;;ETM_NR;3;452;1;0
173322928;1956921;1204;E25050;;ETM_NR;;452;452;0
173322929;1956921;1204;E25050;;ETM_NR;1;452;7;0
173322930;1956921;1204;E25050;;ETM_NR;3;452;82;0
173322931;1956921;1204;E25050;;ETM_NR;4;452;357;0
173322932;1956921;1204;E25060;;ETM_NR;1;452;73;0
173322933;1956921;1204;E25020;;ETM_NR;4;452;205;0
173322934;1956921;1204;E25030;;ETM_NR;1;452;10;0
173322935;1956921;1204;E25030;;ETM_NR;4;452;414;0
173322936;1956921;1204;E25040;;ETM_NR;1;452;1;0
173322937;1956921;1204;E25040;;ETM_NR;4;452;450;0
173322938;1956921;1204;E25050;;ETM_NR;0;452;6;0
173322939;1956921;1204;E25060;;ETM_NR;;452;452;0
173322940;1956921;1204;E25060;;ETM_NR;0;452;131;0
173322941;1956921;1204;E25070;;ETM_NR;;452;452;0
173322942;1956921;1204;E25070;;ETM_NR;0;452;44;0
173322943;1956921;1204;E25070;;ETM_NR;1;452;59;0
173322944;1956921;1204;E25070;;ETM_NR;3;452;119;0
173322945;1956921;1204;E25070;;ETM_NR;4;452;230;0
173322946;1956921;1204;E25080;;ETM_NR;;452;452;0
173322947;1956921;1204;E25080;;ETM_NR;1;452;7;0
173322948;1956921;1204;E25090;;ETM_NR;;452;452;0
173322949;1956921;1204;E25090;;ETM_NR;3;452;21;0
173322950;1956921;1204;E25060;;ETM_NR;3;452;62;0
173322951;1956921;1204;E25060;;ETM_NR;4;452;186;0
173322952;1956921;1204;E25080;;ETM_NR;0;452;347;0
173322953;1956921;1204;E25080;;ETM_NR;4;452;98;0
173322954;1956921;1204;E25090;;ETM_NR;1;452;5;0
173322955;1956921;1204;E25090;;ETM_NR;4;452;426;0
173322956;1956921;1204;E25100;;ETM_NR;;452;452;0
173322957;1956921;1204;E25100;;ETM_NR;4;452;452;0
173323331;1956922;1204;E25010;;ETM_NR;;140;140;0
